Sample in Buffer,Sample in Window,TRIGGER,u_FFT_Top/ram_addr_write[12:0],u_FFT_Top/<const0>_1,u_FFT_Top/<const0>_2,u_FFT_Top/ram_addr_read[12:0],u_FFT_Top/<const0>_3,u_FFT_Top/<const0>,u_FFT_Top/ram_data_in[31:0],u_FFT_Top/ram_data_out[31:0],u_FFT_Top/s_axis_data_tdata[31:0],u_FFT_Top/fft_256_data_out[31:0],u_FFT_Top/fft_16_data_out_1[31:0],u_FFT_Top/fft_16_data_out[31:0],u_FFT_Top/fft_16_valid_out
211,211,0,088f,0,0,0000,0,0,0617063f,116ef3b3,ffb0ff43,fdacfd66,00000000,00000000,0
212,212,0,088f,0,0,0000,0,0,0617063f,116ef3b3,ffb0ff43,fed5fd7f,00000000,00000000,0
213,213,0,088f,0,0,0000,0,0,0617063f,116ef3b3,ffb0ff43,ffcafdc2,00000000,00000000,0
214,214,0,088f,0,0,0000,0,0,0617063f,116ef3b3,ffb0ff43,fefefe19,00000000,00000000,0
215,215,0,0898,0,0,0000,0,0,fefefe19,116ef3b3,fd04fed4,ff56fdfa,00000000,00000000,0
216,216,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ff56fdfa,00000000,00000000,0
217,217,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ff56fdfa,00000000,00000000,0
218,218,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ff56fdfa,00000000,00000000,0
219,219,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ff56fdfa,00000000,00000000,0
220,220,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ff56fdfa,00000000,00000000,0
221,221,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ff56fdfa,00000000,00000000,0
222,222,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ff56fdfa,00000000,00000000,0
223,223,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ff56fdfa,00000000,00000000,0
224,224,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ff56fdfa,00000000,00000000,0
225,225,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ff56fdfa,00000000,00000000,0
226,226,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ff03fe52,00000000,00000000,0
227,227,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ffcbfd87,00000000,00000000,0
228,228,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,fe7efd8c,00000000,00000000,0
229,229,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,0250fc99,00000000,00000000,0
230,230,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,008ff9b6,00000000,00000000,0
231,231,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,f7480204,00000000,00000000,0
232,232,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,0070fcb1,00000000,00000000,0
233,233,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,ffd6eb44,00000000,00000000,0
234,234,0,0899,0,0,0000,0,0,ff56fdfa,116ef3b3,fd04fed4,f2a603cb,00000000,00000000,0
235,235,0,08a2,0,0,0000,0,0,f2a603cb,116ef3b3,03720059,065917ae,00000000,00000000,0
236,236,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,065917ae,00000000,00000000,0
237,237,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,065917ae,00000000,00000000,0
238,238,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,065917ae,00000000,00000000,0
239,239,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,065917ae,00000000,00000000,0
240,240,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,065917ae,00000000,00000000,0
241,241,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,065917ae,00000000,00000000,0
242,242,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,065917ae,00000000,00000000,0
243,243,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,065917ae,00000000,00000000,0
244,244,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,065917ae,00000000,00000000,0
245,245,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,065917ae,00000000,00000000,0
246,246,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,fe55fce4,00000000,00000000,0
247,247,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,fdd50305,00000000,00000000,0
248,248,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,03960b2c,00000000,00000000,0
249,249,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,02d8fcca,00000000,00000000,0
250,250,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,006ff9cf,00000000,00000000,0
251,251,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,007107df,00000000,00000000,0
252,252,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,f88e0d8a,00000000,00000000,0
253,253,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,08f6f6a7,00000000,00000000,0
254,254,0,08a3,0,0,0000,0,0,065917ae,116ef3b3,03720059,f53c060f,00000000,00000000,0
255,255,0,08ac,0,0,0000,0,0,f53c060f,116ef3b3,00470089,ff36febb,00000000,00000000,0
256,256,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff36febb,00000000,00000000,0
257,257,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff36febb,00000000,00000000,0
258,258,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff36febb,00000000,00000000,0
259,259,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff36febb,00000000,00000000,0
260,260,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff36febb,00000000,00000000,0
261,261,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff36febb,00000000,00000000,0
262,262,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff36febb,00000000,00000000,0
263,263,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff36febb,00000000,00000000,0
264,264,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff36febb,00000000,00000000,0
265,265,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff36febb,00000000,00000000,0
266,266,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,fe3d0183,00000000,00000000,0
267,267,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,fe63fef0,00000000,00000000,0
268,268,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff13fec7,00000000,00000000,0
269,269,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,0016ffb5,00000000,00000000,0
270,270,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff9cff4d,00000000,00000000,0
271,271,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,000eff68,00000000,00000000,0
272,272,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,ff42ff4d,00000000,00000000,0
273,273,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,0083ffc9,00000000,00000000,0
274,274,0,08ad,0,0,0000,0,0,ff36febb,116ef3b3,00470089,fefafdf4,00000000,00000000,0
275,275,0,08b6,0,0,0000,0,0,fefafdf4,116ef3b3,fdcafe7e,029601e4,00000000,00000000,0
276,276,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,029601e4,00000000,00000000,0
277,277,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,029601e4,00000000,00000000,0
278,278,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,029601e4,00000000,00000000,0
279,279,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,029601e4,00000000,00000000,0
280,280,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,029601e4,00000000,00000000,0
281,281,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,029601e4,00000000,00000000,0
282,282,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,029601e4,00000000,00000000,0
283,283,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,029601e4,00000000,00000000,0
284,284,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,029601e4,00000000,00000000,0
285,285,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,029601e4,00000000,00000000,0
286,286,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,0a040045,00000000,00000000,0
287,287,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,f9e0fb53,00000000,00000000,0
288,288,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,fd3401fb,00000000,00000000,0
289,289,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,1b0ef28c,00000000,00000000,0
290,290,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,050ce6a8,00000000,00000000,0
291,291,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,f2460c95,00000000,00000000,0
292,292,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,015bfbc0,00000000,00000000,0
293,293,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,feabf8f2,00000000,00000000,0
294,294,0,08b7,0,0,0000,0,0,029601e4,116ef3b3,fdcafe7e,f4fd07e2,00000000,00000000,0
295,295,0,08c0,0,0,0000,0,0,f4fd07e2,116ef3b3,01250047,002702f9,00000000,00000000,0
296,296,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,002702f9,00000000,00000000,0
297,297,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,002702f9,00000000,00000000,0
298,298,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,002702f9,00000000,00000000,0
299,299,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,002702f9,00000000,00000000,0
300,300,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,002702f9,00000000,00000000,0
301,301,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,002702f9,00000000,00000000,0
302,302,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,002702f9,00000000,00000000,0
303,303,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,002702f9,00000000,00000000,0
304,304,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,002702f9,00000000,00000000,0
305,305,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,002702f9,00000000,00000000,0
306,306,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,0a67fa57,00000000,00000000,0
307,307,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,02670389,00000000,00000000,0
308,308,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,e90b0351,00000000,00000000,0
309,309,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,0dd606ac,00000000,00000000,0
310,310,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,f443fd4d,00000000,00000000,0
311,311,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,fd50febb,00000000,00000000,0
312,312,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,fa35003b,00000000,00000000,0
313,313,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,fbc6fe57,00000000,00000000,0
314,314,0,08c1,0,0,0000,0,0,002702f9,116ef3b3,01250047,fccafd98,00000000,00000000,0
315,315,0,08ca,0,0,0000,0,0,fccafd98,116ef3b3,0009ffd4,fce8ff38,00000000,00000000,0
316,316,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fce8ff38,00000000,00000000,0
317,317,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fce8ff38,00000000,00000000,0
318,318,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fce8ff38,00000000,00000000,0
319,319,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fce8ff38,00000000,00000000,0
320,320,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fce8ff38,00000000,00000000,0
321,321,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fce8ff38,00000000,00000000,0
322,322,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fce8ff38,00000000,00000000,0
323,323,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fce8ff38,00000000,00000000,0
324,324,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fce8ff38,00000000,00000000,0
325,325,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fce8ff38,00000000,00000000,0
326,326,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fcf0fe96,00000000,00000000,0
327,327,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fd3aff2f,00000000,00000000,0
328,328,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fc6bfdb7,00000000,00000000,0
329,329,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fc18ff8e,00000000,00000000,0
330,330,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fc8afa0a,00000000,00000000,0
331,331,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,f869fe72,00000000,00000000,0
332,332,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,013c0eb7,00000000,00000000,0
333,333,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,fb29f9cc,00000000,00000000,0
334,334,0,08cb,0,0,0000,0,0,fce8ff38,116ef3b3,0009ffd4,e62cf7b6,00000000,00000000,0
335,335,0,08d4,0,0,0000,0,0,e62cf7b6,116ef3b3,ff4a0011,113118e9,00000000,00000000,0
336,336,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,113118e9,00000000,00000000,0
337,337,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,113118e9,00000000,00000000,0
338,338,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,113118e9,00000000,00000000,0
339,339,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,113118e9,00000000,00000000,0
340,340,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,113118e9,00000000,00000000,0
341,341,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,113118e9,00000000,00000000,0
342,342,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,113118e9,00000000,00000000,0
343,343,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,113118e9,00000000,00000000,0
344,344,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,113118e9,00000000,00000000,0
345,345,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,113118e9,00000000,00000000,0
346,346,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,308dfc11,00000000,00000000,0
347,347,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,f5a8fd7a,00000000,00000000,0
348,348,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,07330182,00000000,00000000,0
349,349,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,1420fb10,00000000,00000000,0
350,350,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,f68af647,00000000,00000000,0
351,351,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,f747fc6b,00000000,00000000,0
352,352,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,12c205d0,00000000,00000000,0
353,353,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,0fa1119a,00000000,00000000,0
354,354,0,08d5,0,0,0000,0,0,113118e9,116ef3b3,ff4a0011,ed74e523,00000000,00000000,0
355,355,0,08de,0,0,0000,0,0,ed74e523,116ef3b3,0211002a,041619b6,00000000,00000000,0
356,356,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,041619b6,00000000,00000000,0
357,357,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,041619b6,00000000,00000000,0
358,358,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,041619b6,00000000,00000000,0
359,359,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,041619b6,00000000,00000000,0
360,360,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,041619b6,00000000,00000000,0
361,361,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,041619b6,00000000,00000000,0
362,362,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,041619b6,00000000,00000000,0
363,363,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,041619b6,00000000,00000000,0
364,364,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,041619b6,00000000,00000000,0
365,365,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,041619b6,00000000,00000000,0
366,366,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,fa9bf966,00000000,00000000,0
367,367,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,004aff56,00000000,00000000,0
368,368,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,faaafcb1,00000000,00000000,0
369,369,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,fc3afb29,00000000,00000000,0
370,370,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,ff30fa09,00000000,00000000,0
371,371,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,fd92fb10,00000000,00000000,0
372,372,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,fe44fa10,00000000,00000000,0
373,373,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,fd7bfb71,00000000,00000000,0
374,374,0,08df,0,0,0000,0,0,041619b6,116ef3b3,0211002a,ff68f818,00000000,00000000,0
375,375,0,08e8,0,0,0000,0,0,ff68f818,116ef3b3,ffb2fffa,fa56f964,00000000,00000000,0
376,376,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,fa56f964,00000000,00000000,0
377,377,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,fa56f964,00000000,00000000,0
378,378,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,fa56f964,00000000,00000000,0
379,379,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,fa56f964,00000000,00000000,0
380,380,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,fa56f964,00000000,00000000,0
381,381,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,fa56f964,00000000,00000000,0
382,382,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,fa56f964,00000000,00000000,0
383,383,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,fa56f964,00000000,00000000,0
384,384,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,fa56f964,00000000,00000000,0
385,385,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,fa56f964,00000000,00000000,0
386,386,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,0777f181,00000000,00000000,0
387,387,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,0394e16f,00000000,00000000,0
388,388,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,e7750b76,00000000,00000000,0
389,389,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,003af835,00000000,00000000,0
390,390,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,e8e19a4b,00000000,00000000,0
391,391,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,bccbf590,00000000,00000000,0
392,392,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,2f9a5012,00000000,00000000,0
393,393,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,f561f42c,00000000,00000000,0
394,394,0,08e9,0,0,0000,0,0,fa56f964,116ef3b3,ffb2fffa,f108063b,00000000,00000000,0
395,395,0,08f2,0,0,0000,0,0,f108063b,116ef3b3,fdc0ffb8,2193371b,00000000,00000000,0
396,396,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,2193371b,00000000,00000000,0
397,397,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,2193371b,00000000,00000000,0
398,398,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,2193371b,00000000,00000000,0
399,399,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,2193371b,00000000,00000000,0
400,400,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,2193371b,00000000,00000000,0
401,401,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,2193371b,00000000,00000000,0
402,402,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,2193371b,00000000,00000000,0
403,403,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,2193371b,00000000,00000000,0
404,404,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,2193371b,00000000,00000000,0
405,405,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,2193371b,00000000,00000000,0
406,406,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,11cbf220,00000000,00000000,0
407,407,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,fadcc864,00000000,00000000,0
408,408,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,1b4e15de,00000000,00000000,0
409,409,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,ef4b82e9,00000000,00000000,0
410,410,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,43daa46d,00000000,00000000,0
411,411,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,c36851bd,00000000,00000000,0
412,412,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,f49f01aa,00000000,00000000,0
413,413,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,f5fe25f6,00000000,00000000,0
414,414,0,08f3,0,0,0000,0,0,2193371b,116ef3b3,fdc0ffb8,e5910ac1,00000000,00000000,0
415,415,0,08fc,0,0,0000,0,0,e5910ac1,116ef3b3,01faff56,e1f9fd6c,00000000,00000000,0
416,416,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,e1f9fd6c,00000000,00000000,0
417,417,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,e1f9fd6c,00000000,00000000,0
418,418,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,e1f9fd6c,00000000,00000000,0
419,419,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,e1f9fd6c,00000000,00000000,0
420,420,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,e1f9fd6c,00000000,00000000,0
421,421,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,e1f9fd6c,00000000,00000000,0
422,422,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,e1f9fd6c,00000000,00000000,0
423,423,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,e1f9fd6c,00000000,00000000,0
424,424,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,e1f9fd6c,00000000,00000000,0
425,425,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,e1f9fd6c,00000000,00000000,0
426,426,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,fedb09da,00000000,00000000,0
427,427,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,df84045b,00000000,00000000,0
428,428,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,f706cce8,00000000,00000000,0
429,429,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,18efd8ae,00000000,00000000,0
430,430,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,f8aa099c,00000000,00000000,0
431,431,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,f32328ea,00000000,00000000,0
432,432,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,512cb955,00000000,00000000,0
433,433,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,019ee2c9,00000000,00000000,0
434,434,0,08fd,0,0,0000,0,0,e1f9fd6c,116ef3b3,01faff56,2ba9dda7,00000000,00000000,0
435,435,0,0906,0,0,0000,0,0,2ba9dda7,116ef3b3,005cfebc,0201ddca,00000000,00000000,0
436,436,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,0201ddca,00000000,00000000,0
437,437,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,0201ddca,00000000,00000000,0
438,438,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,0201ddca,00000000,00000000,0
439,439,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,0201ddca,00000000,00000000,0
440,440,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,0201ddca,00000000,00000000,0
441,441,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,0201ddca,00000000,00000000,0
442,442,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,0201ddca,00000000,00000000,0
443,443,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,0201ddca,00000000,00000000,0
444,444,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,0201ddca,00000000,00000000,0
445,445,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,0201ddca,00000000,00000000,0
446,446,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,906a1527,00000000,00000000,0
447,447,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,d91e5b9b,00000000,00000000,0
448,448,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,dd827cd8,00000000,00000000,0
449,449,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,eacc111c,00000000,00000000,0
450,450,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,c6d1250f,00000000,00000000,0
451,451,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,fd4e1a8b,00000000,00000000,0
452,452,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,26131895,00000000,00000000,0
453,453,0,0907,0,0,0000,0,0,0201ddca,116ef3b3,005cfebc,0c6b0d8b,00000000,00000000,0
